Wavelength,0,30,60,100
455.0,0.11418,0.11715,0.11406,0.11582
456.0,0.1144,0.1174,0.11375,0.11566
457.0,0.11422,0.11742,0.11376,0.11592
458.0,0.11441,0.11751,0.11394,0.11587
459.0,0.11444,0.11774,0.11413,0.11616
460.0,0.11451,0.11786,0.11425,0.1161
461.0,0.1145,0.11804,0.11402,0.11636
462.0,0.11438,0.11791,0.1143,0.11647
463.0,0.11476,0.11844,0.11451,0.11676
464.0,0.11509,0.11865,0.1146,0.11686
465.0,0.11513,0.11902,0.11479,0.11723
466.0,0.11532,0.11923,0.11478,0.11733
467.0,0.11533,0.11916,0.1152,0.11773
468.0,0.11572,0.11973,0.11527,0.11784
469.0,0.11596,0.11999,0.1156,0.11797
470.0,0.11612,0.12047,0.11558,0.11849
471.0,0.11643,0.12054,0.11599,0.11879
472.0,0.11669,0.12115,0.11629,0.11932
473.0,0.11718,0.12169,0.11664,0.11949
474.0,0.11746,0.12209,0.11705,0.12025
475.0,0.11802,0.12244,0.11725,0.1205
476.0,0.11829,0.12291,0.11788,0.12116
477.0,0.11864,0.12371,0.11823,0.12164
478.0,0.11939,0.12439,0.11892,0.12226
479.0,0.11983,0.12501,0.11932,0.1229
480.0,0.12047,0.12584,0.11966,0.12343
481.0,0.12064,0.12634,0.12039,0.12425
482.0,0.12152,0.1271,0.12106,0.12494
483.0,0.12208,0.12806,0.12178,0.12575
484.0,0.1228,0.12866,0.12203,0.12609
485.0,0.12334,0.12945,0.1228,0.12708
486.0,0.1238,0.13022,0.1236,0.12791
487.0,0.12509,0.13157,0.12455,0.12883
488.0,0.1257,0.13249,0.12511,0.12973
489.0,0.12655,0.13352,0.12585,0.1308
490.0,0.12694,0.13423,0.12699,0.13201
491.0,0.12814,0.13562,0.12782,0.13276
492.0,0.12896,0.13679,0.12866,0.13365
493.0,0.12975,0.13784,0.1294,0.13485
494.0,0.13069,0.13869,0.13041,0.13589
495.0,0.13127,0.1397,0.13126,0.13682
496.0,0.13248,0.1412,0.13227,0.1379
497.0,0.13325,0.14222,0.13325,0.13923
498.0,0.13421,0.14351,0.13424,0.14033
499.0,0.13524,0.14477,0.13519,0.14148
500.0,0.13608,0.14608,0.13631,0.14264
501.0,0.13731,0.14752,0.13745,0.14396
502.0,0.13806,0.14835,0.13834,0.14511
503.0,0.13902,0.14975,0.13913,0.14608
504.0,0.1397,0.15072,0.14007,0.14712
505.0,0.14078,0.15197,0.14108,0.14823
506.0,0.14172,0.15311,0.14203,0.14917
507.0,0.14243,0.15393,0.14255,0.15023
508.0,0.14334,0.15515,0.14327,0.15119
509.0,0.14387,0.15576,0.14419,0.15203
510.0,0.14487,0.15709,0.14506,0.1529
511.0,0.14532,0.15748,0.14574,0.15377
512.0,0.14607,0.15872,0.14578,0.15435
513.0,0.14649,0.15907,0.14659,0.15513
514.0,0.14716,0.15987,0.14715,0.15561
515.0,0.14776,0.16037,0.14765,0.15614
516.0,0.14785,0.1608,0.14784,0.15679
517.0,0.14882,0.16161,0.14782,0.15684
518.0,0.14863,0.16143,0.14865,0.1572
519.0,0.14895,0.16181,0.14864,0.15745
520.0,0.14894,0.16107,0.14862,0.15765
521.0,0.14841,0.1611,0.14829,0.15735
522.0,0.14848,0.16126,0.14878,0.15663
523.0,0.14814,0.16085,0.14873,0.1566
524.0,0.14836,0.16078,0.14829,0.15635
525.0,0.14822,0.16073,0.14724,0.15611
526.0,0.14846,0.16055,0.14684,0.1556
527.0,0.14789,0.15985,0.14683,0.15552
528.0,0.14732,0.15932,0.14616,0.15484
529.0,0.14746,0.15916,0.14594,0.15443
530.0,0.14689,0.15838,0.14538,0.15395
531.0,0.14672,0.15783,0.14492,0.1534
532.0,0.1458,0.15685,0.14449,0.15267
533.0,0.14567,0.1563,0.1437,0.15174
534.0,0.1451,0.15565,0.14345,0.15148
535.0,0.14485,0.15492,0.14272,0.15057
536.0,0.14412,0.15406,0.14183,0.14981
537.0,0.14317,0.15273,0.14133,0.14885
538.0,0.14299,0.15234,0.14093,0.1481
539.0,0.14244,0.15143,0.14026,0.14743
540.0,0.1417,0.15061,0.13917,0.14637
541.0,0.14105,0.14967,0.13841,0.14538
542.0,0.14037,0.14859,0.13815,0.14483
543.0,0.13983,0.1479,0.13745,0.14379
544.0,0.13921,0.14705,0.1366,0.143
545.0,0.13836,0.14622,0.1357,0.14201
546.0,0.13778,0.14529,0.13538,0.14132
547.0,0.137,0.14441,0.13459,0.14029
548.0,0.13673,0.14384,0.13385,0.13952
549.0,0.13592,0.14281,0.13336,0.13886
550.0,0.13534,0.14196,0.13255,0.1379
551.0,0.13448,0.14107,0.13236,0.13722
552.0,0.13424,0.14066,0.13137,0.13616
553.0,0.13361,0.13981,0.13108,0.13588
554.0,0.1331,0.13901,0.13039,0.13501
555.0,0.13238,0.13835,0.12995,0.13421
556.0,0.13193,0.13776,0.12953,0.13358
557.0,0.1315,0.13736,0.12888,0.13287
558.0,0.131,0.1365,0.12854,0.1324
559.0,0.13123,0.13695,0.12866,0.13246
560.0,0.13078,0.13631,0.12852,0.13202
561.0,0.1304,0.13583,0.12804,0.13141
562.0,0.12991,0.13531,0.12795,0.13074
563.0,0.12936,0.13464,0.12718,0.13024
564.0,0.12899,0.13431,0.12675,0.12985
565.0,0.12826,0.13375,0.12658,0.12931
566.0,0.12797,0.13331,0.12644,0.12891
567.0,0.12756,0.13267,0.12581,0.12832
568.0,0.12731,0.13244,0.12551,0.12796
569.0,0.12662,0.13221,0.12522,0.12757
570.0,0.12593,0.13139,0.12525,0.12725
571.0,0.12597,0.13134,0.12497,0.12674
572.0,0.12542,0.13075,0.1245,0.12638
573.0,0.12507,0.13059,0.12399,0.12595
574.0,0.12437,0.12991,0.12411,0.12579
575.0,0.12429,0.12978,0.12402,0.12528
576.0,0.1239,0.12942,0.12368,0.12495
577.0,0.12352,0.12899,0.12325,0.12458
578.0,0.12306,0.12868,0.1231,0.12439
579.0,0.12272,0.12808,0.12323,0.12411
580.0,0.1223,0.12803,0.1229,0.12371
581.0,0.12189,0.12788,0.12278,0.12347
582.0,0.12157,0.12725,0.12241,0.12323
583.0,0.1215,0.12703,0.12258,0.123
584.0,0.12099,0.12657,0.12217,0.1225
585.0,0.12067,0.12658,0.12197,0.12224
586.0,0.12047,0.12608,0.12205,0.1221
